"Points:0","Points:1","Points:2"
0.5303,0.070863,0
0.53061,0.070709,0
0.53037,0.070902,0
0.53061,0.070811,0
0.53044,0.07094,0
0.5306,0.070913,0
0.53052,0.070978,0
0.53059,0.071015,0
0.53059,0.071016,0
0.57806,0.049286,0
0.5781,0.049312,0
0.57814,0.049338,0
0.57818,0.049364,0
0.57823,0.04939,0
0.57827,0.049416,0
0.57831,0.049442,0
0.57835,0.049468,0
0.57839,0.049494,0
0.57843,0.04952,0
0.57847,0.049546,0
0.57852,0.049572,0
0.57856,0.049598,0
0.5786,0.049624,0
0.57864,0.04965,0
0.57868,0.049676,0
0.57872,0.049702,0
0.57876,0.049728,0
0.5788,0.049753,0
0.57885,0.049779,0
0.57889,0.049805,0
0.57893,0.049831,0
0.57897,0.049857,0
0.57901,0.049883,0
0.57905,0.049909,0
0.57909,0.049935,0
0.57914,0.049961,0
0.57918,0.049987,0
0.57922,0.050013,0
0.57926,0.050039,0
0.5793,0.050065,0
0.57934,0.050091,0
0.57938,0.050117,0
0.57943,0.050143,0
0.57947,0.050169,0
0.57951,0.050195,0
0.57955,0.05022,0
0.57959,0.050246,0
0.57963,0.050272,0
0.57967,0.050298,0
0.58363,0.0483,0
0.57971,0.050324,0
0.58362,0.048351,0
0.57976,0.05035,0
0.58362,0.048402,0
0.5798,0.050376,0
0.58361,0.048454,0
0.57984,0.050402,0
0.5836,0.048505,0
0.57988,0.050428,0
0.58359,0.048556,0
0.57992,0.050454,0
0.58358,0.048607,0
0.57996,0.05048,0
0.58357,0.048658,0
0.58,0.050506,0
0.58357,0.048709,0
0.58005,0.050532,0
0.58356,0.04876,0
0.58009,0.050558,0
0.58355,0.048811,0
0.58013,0.050584,0
0.58354,0.048862,0
0.58017,0.05061,0
0.58353,0.048913,0
0.58021,0.050636,0
0.58352,0.048964,0
0.58025,0.050662,0
0.58352,0.049015,0
0.58029,0.050688,0
0.58351,0.049066,0
0.58034,0.050713,0
0.5835,0.049117,0
0.58038,0.050739,0
0.58349,0.049168,0
0.58042,0.050765,0
0.58348,0.049219,0
0.58046,0.050791,0
0.58347,0.04927,0
0.5805,0.050817,0
0.58347,0.049321,0
0.58054,0.050843,0
0.58346,0.049372,0
0.58058,0.050869,0
0.58345,0.049423,0
0.58063,0.050895,0
0.58344,0.049474,0
0.58067,0.050921,0
0.58343,0.049525,0
0.58071,0.050947,0
0.58342,0.049576,0
0.58075,0.050973,0
0.58342,0.049627,0
0.58079,0.050999,0
0.58341,0.049678,0
0.58083,0.051025,0
0.5834,0.049729,0
0.58087,0.051051,0
0.58339,0.04978,0
0.58091,0.051077,0
0.58338,0.049831,0
0.58096,0.051103,0
0.58337,0.049882,0
0.581,0.051129,0
0.58337,0.049933,0
0.58104,0.051155,0
0.58336,0.049984,0
0.58108,0.05118,0
0.58335,0.050035,0
0.58112,0.051206,0
0.58334,0.050086,0
0.58116,0.051232,0
0.58333,0.050137,0
0.5812,0.051258,0
0.58332,0.050188,0
0.58125,0.051284,0
0.58332,0.050239,0
0.58129,0.05131,0
0.58331,0.05029,0
0.58133,0.051336,0
0.5833,0.050342,0
0.58137,0.051362,0
0.58329,0.050393,0
0.58141,0.051388,0
0.58328,0.050444,0
0.58145,0.051414,0
0.58327,0.050495,0
0.58149,0.05144,0
0.58327,0.050546,0
0.58154,0.051466,0
0.58326,0.050597,0
0.58158,0.051492,0
0.58325,0.050648,0
0.58162,0.051518,0
0.58324,0.050699,0
0.58166,0.051544,0
0.58323,0.05075,0
0.5817,0.05157,0
0.58322,0.050801,0
0.58174,0.051596,0
0.58322,0.050852,0
0.58178,0.051622,0
0.58321,0.050903,0
0.58183,0.051648,0
0.5832,0.050954,0
0.58187,0.051673,0
0.58319,0.051005,0
0.58191,0.051699,0
0.58318,0.051056,0
0.58195,0.051725,0
0.58317,0.051107,0
0.58199,0.051751,0
0.58317,0.051158,0
0.58203,0.051777,0
0.58316,0.051209,0
0.58207,0.051803,0
0.58315,0.05126,0
0.58211,0.051829,0
0.58314,0.051311,0
0.58216,0.051855,0
0.58313,0.051362,0
0.5822,0.051881,0
0.58312,0.051413,0
0.58224,0.051907,0
0.58312,0.051464,0
0.58228,0.051933,0
0.58311,0.051515,0
0.58232,0.051959,0
0.5831,0.051566,0
0.58236,0.051985,0
0.58309,0.051617,0
0.5824,0.052011,0
0.58308,0.051668,0
0.58245,0.052037,0
0.58307,0.051719,0
0.58249,0.052063,0
0.58307,0.05177,0
0.58253,0.052089,0
0.58306,0.051821,0
0.58257,0.052115,0
0.58305,0.051872,0
0.58261,0.05214,0
0.58304,0.051923,0
0.58265,0.052166,0
0.58303,0.051974,0
0.58269,0.052192,0
0.58302,0.052025,0
0.58274,0.052218,0
0.58302,0.052076,0
0.58278,0.052244,0
0.58301,0.052127,0
0.58282,0.05227,0
0.583,0.052179,0
0.58286,0.052296,0
0.58299,0.05223,0
0.5829,0.052322,0
0.58298,0.052281,0
0.58294,0.052348,0
0.58297,0.052332,0
0.55655,0.049404,0
0.55665,0.049421,0
0.55676,0.049438,0
0.55687,0.049455,0
0.55698,0.049472,0
0.55708,0.049489,0
0.55719,0.049506,0
0.5573,0.049523,0
0.55741,0.04954,0
0.55751,0.049557,0
0.55762,0.049574,0
0.55773,0.049591,0
0.55784,0.049608,0
0.55795,0.049624,0
0.55805,0.049641,0
0.55816,0.049658,0
0.55827,0.049675,0
0.55838,0.049692,0
0.55848,0.049709,0
0.55859,0.049726,0
0.5587,0.049743,0
0.55881,0.04976,0
0.55892,0.049777,0
0.55902,0.049794,0
0.55913,0.049811,0
0.55924,0.049828,0
0.55935,0.049845,0
0.55945,0.049862,0
0.55956,0.049879,0
0.55967,0.049896,0
0.55978,0.049913,0
0.55988,0.04993,0
0.55999,0.049947,0
0.53083,0.067505,0
0.53088,0.067558,0
0.53093,0.06761,0
0.53098,0.067662,0
0.53103,0.067714,0
0.53108,0.067767,0
0.53113,0.067819,0
0.53118,0.067871,0
0.53123,0.067924,0
0.53128,0.067976,0
0.53133,0.068028,0
0.53138,0.06808,0
0.53143,0.068133,0
0.53148,0.068185,0
0.53152,0.068237,0
0.53157,0.06829,0
0.53162,0.068342,0
0.53167,0.068394,0
0.53172,0.068447,0
0.53177,0.068499,0
0.53182,0.068551,0
0.53187,0.068603,0
0.53192,0.068656,0
0.53197,0.068708,0
0.53202,0.06876,0
0.53207,0.068813,0
0.53212,0.068865,0
0.53217,0.068917,0
0.53222,0.068969,0
0.53227,0.069022,0
0.53232,0.069074,0
0.53236,0.069126,0
0.53241,0.069179,0
0.53246,0.069231,0
0.53251,0.069283,0
0.53256,0.069336,0
0.53261,0.069388,0
0.53266,0.06944,0
0.53271,0.069492,0
0.53276,0.069545,0
0.53281,0.069597,0
0.53286,0.069649,0
0.53291,0.069702,0
0.53296,0.069754,0
0.53301,0.069806,0
0.53306,0.069858,0
0.53311,0.069911,0
0.53316,0.069963,0
0.5332,0.070015,0
0.53325,0.070068,0
0.5333,0.07012,0
0.53335,0.070172,0
0.5334,0.070224,0
0.53345,0.070277,0
0.49709,0.11067,0
0.49667,0.11076,0
0.49708,0.11069,0
0.49625,0.11086,0
0.49707,0.1107,0
0.49583,0.11095,0
0.49706,0.11072,0
0.4954,0.11105,0
0.49705,0.11073,0
0.49498,0.11115,0
0.49704,0.11075,0
0.49455,0.11125,0
0.49703,0.11076,0
0.49413,0.11135,0
0.49702,0.11078,0
0.49411,0.11137,0
0.49701,0.11079,0
0.49411,0.11138,0
0.497,0.11081,0
0.49412,0.11139,0
0.49699,0.11082,0
0.49413,0.1114,0
0.49698,0.11084,0
0.49414,0.11141,0
0.49698,0.11085,0
0.49415,0.11142,0
0.49697,0.11087,0
0.49415,0.11143,0
0.49696,0.11088,0
0.49416,0.11145,0
0.49695,0.1109,0
0.49417,0.11146,0
0.49694,0.11091,0
0.49418,0.11147,0
0.49693,0.11093,0
0.49418,0.11148,0
0.49692,0.11094,0
0.49419,0.11149,0
0.49691,0.11096,0
0.4942,0.1115,0
0.4969,0.11097,0
0.49421,0.11152,0
0.49689,0.11099,0
0.49422,0.11153,0
0.49688,0.111,0
0.49422,0.11154,0
0.49687,0.11102,0
0.49423,0.11155,0
0.49686,0.11103,0
0.49424,0.11156,0
0.49685,0.11105,0
0.49425,0.11157,0
0.49685,0.11106,0
0.49425,0.11158,0
0.49684,0.11108,0
0.49426,0.1116,0
0.49683,0.11109,0
0.49427,0.11161,0
0.49682,0.11111,0
0.49428,0.11162,0
0.49681,0.11112,0
0.49429,0.11163,0
0.4968,0.11114,0
0.49429,0.11164,0
0.49679,0.11115,0
0.4943,0.11165,0
0.49678,0.11117,0
0.49431,0.11167,0
0.49677,0.11118,0
0.49432,0.11168,0
0.49676,0.1112,0
0.49432,0.11169,0
0.49675,0.11121,0
0.49433,0.1117,0
0.49674,0.11123,0
0.49434,0.11171,0
0.49673,0.11124,0
0.49435,0.11172,0
0.49672,0.11126,0
0.49436,0.11173,0
0.49672,0.11127,0
0.49436,0.11175,0
0.49671,0.11129,0
0.49437,0.11176,0
0.4967,0.1113,0
0.49438,0.11177,0
0.49669,0.11132,0
0.49439,0.11178,0
0.49668,0.11133,0
0.49439,0.11179,0
0.49667,0.11135,0
0.4944,0.1118,0
0.49666,0.11136,0
0.49441,0.11182,0
0.49665,0.11138,0
0.49442,0.11183,0
0.49664,0.11139,0
0.49443,0.11184,0
0.49663,0.11141,0
0.49443,0.11185,0
0.49662,0.11142,0
0.49444,0.11186,0
0.49661,0.11144,0
0.49445,0.11187,0
0.4966,0.11145,0
0.49446,0.11188,0
0.49659,0.11147,0
0.49446,0.1119,0
0.49659,0.11148,0
0.49447,0.11191,0
0.49658,0.1115,0
0.49448,0.11192,0
0.49657,0.11151,0
0.49449,0.11193,0
0.49656,0.11153,0
0.4945,0.11194,0
0.49655,0.11154,0
0.4945,0.11195,0
0.49654,0.11156,0
0.49451,0.11197,0
0.49653,0.11157,0
0.49452,0.11198,0
0.49652,0.11159,0
0.49453,0.11199,0
0.49651,0.1116,0
0.49454,0.112,0
0.4965,0.11162,0
0.49454,0.11201,0
0.49649,0.11163,0
0.49455,0.11202,0
0.49648,0.11165,0
0.49456,0.11203,0
0.49647,0.11166,0
0.49457,0.11205,0
0.49646,0.11168,0
0.49457,0.11206,0
0.49646,0.11169,0
0.49458,0.11207,0
0.49645,0.11171,0
0.49459,0.11208,0
0.49644,0.11172,0
0.4946,0.11209,0
0.49643,0.11174,0
0.49461,0.1121,0
0.49642,0.11175,0
0.49461,0.11212,0
0.49641,0.11177,0
0.49462,0.11213,0
0.4964,0.11178,0
0.49463,0.11214,0
0.49639,0.1118,0
0.49464,0.11215,0
0.49638,0.11181,0
0.49464,0.11216,0
0.49637,0.11183,0
0.49465,0.11217,0
0.49636,0.11184,0
0.49466,0.11218,0
0.49635,0.11186,0
0.49467,0.1122,0
0.49634,0.11187,0
0.49468,0.11221,0
0.49633,0.11189,0
0.49468,0.11222,0
0.49632,0.1119,0
0.49469,0.11223,0
0.49632,0.11192,0
0.4947,0.11224,0
0.49631,0.11193,0
0.49471,0.11225,0
0.4963,0.11195,0
0.49471,0.11227,0
0.49629,0.11196,0
0.49472,0.11228,0
0.49628,0.11198,0
0.49473,0.11229,0
0.49627,0.11199,0
0.49474,0.1123,0
0.49626,0.11201,0
0.49475,0.11231,0
0.49625,0.11202,0
0.49475,0.11232,0
0.49624,0.11204,0
0.49476,0.11233,0
0.49623,0.11205,0
0.49477,0.11235,0
0.49622,0.11207,0
0.49478,0.11236,0
0.49621,0.11208,0
0.49478,0.11237,0
0.4962,0.1121,0
0.49479,0.11238,0
0.49619,0.11211,0
0.4948,0.11239,0
0.49619,0.11213,0
0.49481,0.1124,0
0.49618,0.11214,0
0.49482,0.11242,0
0.49617,0.11216,0
0.49482,0.11243,0
0.49616,0.11217,0
0.49483,0.11244,0
0.49615,0.11219,0
0.49484,0.11245,0
0.49614,0.1122,0
0.49485,0.11246,0
0.49613,0.11222,0
0.49485,0.11247,0
0.49612,0.11223,0
0.49486,0.11248,0
0.49611,0.11225,0
0.49487,0.1125,0
0.4961,0.11226,0
0.49488,0.11251,0
0.49609,0.11228,0
0.49489,0.11252,0
0.49608,0.11229,0
0.49489,0.11253,0
0.49607,0.11231,0
0.4949,0.11254,0
0.49606,0.11232,0
0.49491,0.11255,0
0.49606,0.11234,0
0.49492,0.11257,0
0.49605,0.11235,0
0.49492,0.11258,0
0.49604,0.11237,0
0.49493,0.11259,0
0.49603,0.11238,0
0.49494,0.1126,0
0.49602,0.1124,0
0.49495,0.11261,0
0.49601,0.11241,0
0.49496,0.11262,0
0.496,0.11243,0
0.49496,0.11263,0
0.49599,0.11244,0
0.49497,0.11265,0
0.49598,0.11246,0
0.49498,0.11266,0
0.49597,0.11247,0
0.49499,0.11267,0
0.49596,0.11249,0
0.49499,0.11268,0
0.49595,0.1125,0
0.495,0.11269,0
0.49594,0.11252,0
0.49501,0.1127,0
0.49593,0.11253,0
0.49502,0.11272,0
0.49593,0.11255,0
0.49503,0.11273,0
0.49592,0.11256,0
0.49503,0.11274,0
0.49591,0.11258,0
0.49504,0.11275,0
0.4959,0.11259,0
0.49505,0.11276,0
0.49589,0.11261,0
0.49506,0.11277,0
0.49588,0.11262,0
0.49507,0.11278,0
0.49587,0.11264,0
0.49507,0.1128,0
0.49586,0.11265,0
0.49508,0.11281,0
0.49585,0.11267,0
0.49509,0.11282,0
0.49584,0.11268,0
0.4951,0.11283,0
0.49583,0.1127,0
0.4951,0.11284,0
0.49582,0.11271,0
0.49511,0.11285,0
0.49581,0.11273,0
0.49512,0.11287,0
0.4958,0.11274,0
0.49513,0.11288,0
0.4958,0.11276,0
0.49514,0.11289,0
0.49579,0.11277,0
0.49514,0.1129,0
0.49578,0.11279,0
0.49515,0.11291,0
0.49577,0.1128,0
0.49516,0.11292,0
0.49576,0.11282,0
0.49517,0.11293,0
0.49575,0.11283,0
0.49517,0.11295,0
0.49574,0.11285,0
0.49518,0.11296,0
0.49573,0.11286,0
0.49519,0.11297,0
0.49572,0.11288,0
0.4952,0.11298,0
0.49571,0.11289,0
0.49521,0.11299,0
0.4957,0.11291,0
0.49521,0.113,0
0.49569,0.11292,0
0.49522,0.11302,0
0.49568,0.11294,0
0.49523,0.11303,0
0.49567,0.11295,0
0.49524,0.11304,0
0.49567,0.11297,0
0.49524,0.11305,0
0.49566,0.11298,0
0.49525,0.11306,0
0.49565,0.113,0
0.49526,0.11307,0
0.49564,0.11301,0
0.49527,0.11308,0
0.49563,0.11303,0
0.49528,0.1131,0
0.49562,0.11304,0
0.49528,0.11311,0
0.49561,0.11306,0
0.49529,0.11312,0
0.4956,0.11307,0
0.4953,0.11313,0
0.49559,0.11309,0
0.49531,0.11314,0
0.49558,0.1131,0
0.49531,0.11315,0
0.49557,0.11311,0
0.49532,0.11317,0
0.49556,0.11313,0
0.49533,0.11318,0
0.49555,0.11314,0
0.49534,0.11319,0
0.49554,0.11316,0
0.49535,0.1132,0
0.49554,0.11317,0
0.49535,0.11321,0
0.49553,0.11319,0
0.49536,0.11322,0
0.49552,0.1132,0
0.49537,0.11323,0
0.49551,0.11322,0
0.49538,0.11325,0
0.4955,0.11323,0
0.49538,0.11326,0
0.49549,0.11325,0
0.49539,0.11327,0
0.49548,0.11326,0
0.4954,0.11328,0
0.49547,0.11328,0
0.49541,0.11329,0
0.49546,0.11329,0
0.49542,0.1133,0
0.49545,0.11331,0
0.49542,0.11332,0
0.49544,0.11332,0
0.49543,0.11333,0
0.56487,0.0048652,0
0.56487,0.0036197,0
0.50898,0.016868,0
0.50694,0.091824,0
0.507,0.091862,0
0.50706,0.091901,0
0.50713,0.091939,0
0.50719,0.091978,0
0.50725,0.092016,0
0.50732,0.092055,0
0.50738,0.092094,0
0.50744,0.092132,0
0.50751,0.092171,0
0.50757,0.092209,0
0.50763,0.092248,0
0.5077,0.092286,0
0.50776,0.092325,0
0.50782,0.092363,0
0.50789,0.092402,0
0.50795,0.092441,0
0.50801,0.092479,0
0.50808,0.092518,0
0.50814,0.092556,0
0.5082,0.092595,0
0.50957,0.090948,0
0.50827,0.092633,0
0.50944,0.091227,0
0.50833,0.092672,0
0.50932,0.091506,0
0.50839,0.092711,0
0.5092,0.091785,0
0.50846,0.092749,0
0.50908,0.092063,0
0.50852,0.092788,0
0.50896,0.092342,0
0.50858,0.092826,0
0.50884,0.092621,0
0.50865,0.092865,0
0.50871,0.0929,0
0.50871,0.092903,0
0.54839,0.078175,0
0.54841,0.078193,0
0.54842,0.078212,0
0.54843,0.07823,0
0.54845,0.078249,0
0.54846,0.078267,0
0.54848,0.078286,0
0.54849,0.078304,0
0.54851,0.078322,0
0.54852,0.078341,0
0.54853,0.078359,0
0.54855,0.078378,0
0.54856,0.078396,0
0.54858,0.078414,0
0.54859,0.078433,0
0.5486,0.078451,0
0.54862,0.07847,0
0.54863,0.078488,0
0.54865,0.078507,0
0.54866,0.078525,0
0.54867,0.078543,0
0.54869,0.078562,0
0.5487,0.07858,0
0.54872,0.078599,0
0.54873,0.078617,0
0.54874,0.078636,0
0.54876,0.078654,0
0.54877,0.078672,0
0.54879,0.078691,0
0.5488,0.078709,0
0.54881,0.078728,0
0.54883,0.078746,0
0.54884,0.078765,0
0.54886,0.078783,0
0.54887,0.078801,0
0.54888,0.07882,0
0.5489,0.078838,0
0.54891,0.078857,0
0.54893,0.078875,0
0.54894,0.078894,0
0.54895,0.078912,0
0.54897,0.07893,0
0.54898,0.078949,0
0.549,0.078967,0
0.54901,0.078986,0
0.54902,0.079004,0
0.54904,0.079023,0
0.54905,0.079041,0
0.54907,0.079059,0
0.54908,0.079078,0
0.54909,0.079096,0
0.54911,0.079115,0
0.54912,0.079133,0
0.54914,0.079152,0
0.54915,0.07917,0
0.54916,0.079188,0
0.54918,0.079207,0
0.54919,0.079225,0
0.54921,0.079244,0
0.54922,0.079262,0
0.54923,0.079281,0
0.54925,0.079299,0
0.54926,0.079317,0
0.54928,0.079336,0
0.54929,0.079354,0
0.5493,0.079373,0
0.54932,0.079391,0
0.54933,0.07941,0
0.54935,0.079428,0
0.54936,0.079446,0
0.54938,0.079465,0
0.54939,0.079483,0
0.5494,0.079502,0
0.54942,0.07952,0
0.54943,0.079539,0
0.54945,0.079557,0
0.54946,0.079575,0
0.54947,0.079594,0
0.54949,0.079612,0
0.5495,0.079631,0
0.54952,0.079649,0
0.54953,0.079668,0
0.54954,0.079686,0
0.54956,0.079704,0
0.54957,0.079723,0
0.54959,0.079741,0
0.5496,0.07976,0
0.54961,0.079778,0
0.54963,0.079797,0
0.54964,0.079815,0
0.54966,0.079833,0
0.54967,0.079852,0
0.54968,0.07987,0
0.5497,0.079889,0
0.54971,0.079907,0
0.54973,0.079926,0
0.54974,0.079944,0
0.54975,0.079962,0
0.54977,0.079981,0
0.54978,0.079999,0
0.5498,0.080018,0
0.54981,0.080036,0
0.54982,0.080055,0
0.54984,0.080073,0
0.54985,0.080091,0
0.54987,0.08011,0
0.54988,0.080128,0
0.54989,0.080147,0
0.54991,0.080165,0
0.54992,0.080184,0
0.54994,0.080202,0
0.54995,0.08022,0
0.54996,0.080239,0
0.54998,0.080257,0
0.54999,0.080276,0
0.55001,0.080294,0
0.55002,0.080313,0
0.55003,0.080331,0
0.55005,0.080349,0
0.55006,0.080368,0
0.55008,0.080386,0
0.55009,0.080405,0
0.5501,0.080423,0
0.55012,0.080442,0
0.55013,0.08046,0
0.55015,0.080478,0
0.55016,0.080497,0
0.55017,0.080515,0
0.55019,0.080534,0
0.5502,0.080552,0
0.55022,0.080571,0
0.55023,0.080589,0
0.55025,0.080607,0
0.55026,0.080626,0
0.55027,0.080644,0
0.55029,0.080663,0
0.5503,0.080681,0
0.55032,0.0807,0
0.55033,0.080718,0
0.55034,0.080736,0
0.55036,0.080755,0
0.55037,0.080773,0
0.55039,0.080792,0
0.55287,0.079288,0
0.5504,0.08081,0
0.55224,0.079702,0
0.55041,0.080829,0
0.55161,0.080115,0
0.55043,0.080847,0
0.55099,0.080528,0
0.55044,0.080865,0
0.50246,0.063819,0
0.50266,0.065112,0
0.50149,0.064376,0
0.50151,0.064534,0
0.49278,0.11291,0
0.49282,0.11292,0
0.49286,0.11292,0
0.49289,0.11293,0
0.49293,0.11293,0
0.49297,0.11294,0
0.493,0.11295,0
0.49304,0.11295,0
0.49307,0.11296,0
0.49311,0.11296,0
0.49315,0.11297,0
0.49318,0.11298,0
0.49322,0.11298,0
0.49326,0.11299,0
0.49329,0.11299,0
0.49333,0.113,0
0.49337,0.113,0
0.4934,0.11301,0
0.49344,0.11302,0
0.49348,0.11302,0
0.49351,0.11303,0
0.49355,0.11303,0
0.49359,0.11304,0
0.49362,0.11305,0
0.49366,0.11305,0
0.4937,0.11306,0
0.49373,0.11306,0
0.49377,0.11307,0
0.49381,0.11307,0
0.49384,0.11308,0
0.49388,0.11309,0
0.49391,0.11309,0
0.49395,0.1131,0
0.49399,0.1131,0
0.49402,0.11311,0
0.49406,0.11312,0
0.4941,0.11312,0
0.49413,0.11313,0
0.49417,0.11313,0
0.49421,0.11314,0
0.49424,0.11314,0
0.49428,0.11315,0
0.49432,0.11316,0
0.49435,0.11316,0
0.49439,0.11317,0
0.49443,0.11317,0
0.49446,0.11318,0
0.4945,0.11318,0
0.49454,0.11319,0
0.49457,0.1132,0
0.49461,0.1132,0
0.49465,0.11321,0
0.49468,0.11321,0
0.49472,0.11322,0
0.49475,0.11323,0
0.49479,0.11323,0
0.49483,0.11324,0
0.49486,0.11324,0
0.4949,0.11325,0
0.49494,0.11325,0
0.49497,0.11326,0
0.49501,0.11327,0
0.49505,0.11327,0
0.49508,0.11328,0
0.49512,0.11328,0
0.49516,0.11329,0
0.49519,0.1133,0
0.49523,0.1133,0
0.49527,0.11331,0
0.4953,0.11331,0
0.49534,0.11332,0
0.49538,0.11332,0
0.49541,0.11333,0
0.49543,0.11334,0
0.49541,0.11335,0
0.4954,0.11337,0
0.49538,0.11338,0
0.49536,0.1134,0
0.49535,0.11341,0
0.49533,0.11343,0
0.49531,0.11344,0
0.49529,0.11346,0
0.49528,0.11347,0
0.49526,0.11349,0
0.49524,0.1135,0
0.49523,0.11352,0
0.49521,0.11353,0
0.49519,0.11355,0
0.49518,0.11356,0
0.49516,0.11358,0
0.49514,0.11359,0
0.49513,0.11361,0
0.49511,0.11362,0
0.49509,0.11363,0
0.49507,0.11365,0
0.49506,0.11366,0
0.49504,0.11368,0
0.49502,0.11369,0
0.49501,0.11371,0
0.49499,0.11372,0
0.49497,0.11374,0
0.49496,0.11375,0
0.49494,0.11377,0
0.49492,0.11378,0
0.4949,0.1138,0
0.49489,0.11381,0
0.49487,0.11383,0
0.49485,0.11384,0
0.49484,0.11386,0
0.49482,0.11387,0
0.4948,0.11389,0
0.49479,0.1139,0
0.49477,0.11392,0
0.49475,0.11393,0
0.49473,0.11395,0
0.49472,0.11396,0
0.4947,0.11397,0
0.49468,0.11399,0
0.49467,0.114,0
0.49465,0.11402,0
0.49463,0.11403,0
0.49462,0.11405,0
0.4946,0.11406,0
0.49458,0.11408,0
0.49456,0.11409,0
0.49455,0.11411,0
0.49453,0.11412,0
0.49451,0.11414,0
0.4945,0.11415,0
0.49448,0.11417,0
0.49446,0.11418,0
0.49445,0.1142,0
0.49443,0.11421,0
0.49441,0.11423,0
0.49439,0.11424,0
0.49438,0.11426,0
0.49436,0.11427,0
0.49434,0.11428,0
0.49433,0.1143,0
0.49431,0.11431,0
0.49429,0.11433,0
0.49428,0.11434,0
0.49426,0.11436,0
0.49424,0.11437,0
0.49423,0.11439,0
0.49421,0.1144,0
0.49419,0.11442,0
0.49417,0.11443,0
0.49416,0.11445,0
0.49414,0.11446,0
0.49412,0.11448,0
0.49411,0.11449,0
0.49409,0.11451,0
0.49407,0.11452,0
0.49406,0.11454,0
0.49404,0.11455,0
0.49402,0.11457,0
0.494,0.11458,0
0.49399,0.11459,0
0.49397,0.11461,0
0.49395,0.11462,0
0.49394,0.11464,0
0.49392,0.11465,0
0.4939,0.11467,0
0.49389,0.11468,0
0.49387,0.1147,0
0.49385,0.11471,0
0.49383,0.11473,0
0.49382,0.11474,0
0.4938,0.11476,0
0.49378,0.11477,0
0.49377,0.11479,0
0.49375,0.1148,0
0.49373,0.11482,0
0.49372,0.11483,0
0.4937,0.11485,0
0.49368,0.11486,0
0.49366,0.11488,0
0.49365,0.11489,0
0.49363,0.11491,0
0.49361,0.11492,0
0.4936,0.11493,0
0.49358,0.11495,0
0.49356,0.11496,0
0.49355,0.11498,0
0.49353,0.11499,0
0.49351,0.11501,0
0.4935,0.11502,0
0.49348,0.11504,0
0.49346,0.11505,0
0.49344,0.11507,0
0.49343,0.11508,0
0.49341,0.1151,0
0.49339,0.11511,0
0.49338,0.11513,0
0.49336,0.11514,0
0.49334,0.11516,0
0.49333,0.11517,0
0.49331,0.11519,0
0.49329,0.1152,0
0.49327,0.11522,0
0.49326,0.11523,0
0.49324,0.11524,0
0.49322,0.11526,0
0.49321,0.11527,0
0.49319,0.11529,0
0.49317,0.1153,0
0.49316,0.11532,0
0.49314,0.11533,0
0.49312,0.11535,0
0.4931,0.11536,0
0.49309,0.11538,0
0.49307,0.11539,0
0.49305,0.11541,0
0.49304,0.11542,0
0.49302,0.11544,0
0.493,0.11545,0
0.49299,0.11547,0
0.49297,0.11548,0
0.49295,0.1155,0
0.49293,0.11551,0
0.49292,0.11553,0
0.4929,0.11554,0
0.49288,0.11555,0
0.51475,0.094739,0
0.51477,0.094759,0
0.51479,0.094779,0
0.5148,0.094799,0
0.51482,0.09482,0
0.51484,0.09484,0
0.51485,0.09486,0
0.51487,0.094881,0
0.51489,0.094901,0
0.5149,0.094921,0
0.51492,0.094941,0
0.51494,0.094962,0
0.51495,0.094982,0
0.51497,0.095002,0
0.51498,0.095022,0
0.515,0.095043,0
0.51502,0.095063,0
0.51503,0.095083,0
0.51505,0.095104,0
0.51507,0.095124,0
0.51508,0.095144,0
0.5151,0.095164,0
0.51512,0.095185,0
0.51513,0.095205,0
0.51515,0.095225,0
0.51517,0.095246,0
0.51518,0.095266,0
0.5152,0.095286,0
0.51522,0.095306,0
0.51523,0.095327,0
0.51525,0.095347,0
0.51527,0.095367,0
0.51528,0.095388,0
0.5153,0.095408,0
0.51532,0.095428,0
0.51533,0.095448,0
0.51535,0.095469,0
0.51537,0.095489,0
0.51538,0.095509,0
0.5154,0.095529,0
0.51541,0.09555,0
0.51543,0.09557,0
0.51545,0.09559,0
0.51546,0.095611,0
0.51548,0.095631,0
0.5155,0.095651,0
0.51551,0.095671,0
0.51553,0.095692,0
0.51555,0.095712,0
0.51556,0.095732,0
0.51558,0.095753,0
0.5156,0.095773,0
0.51561,0.095793,0
0.51563,0.095813,0
0.51565,0.095834,0
0.51566,0.095854,0
0.51568,0.095874,0
0.5157,0.095894,0
0.51571,0.095915,0
0.51573,0.095935,0
0.51575,0.095955,0
0.51576,0.095976,0
0.51578,0.095996,0
0.5158,0.096016,0
0.51581,0.096036,0
0.51583,0.096057,0
0.51585,0.096077,0
0.51586,0.096097,0
0.51588,0.096118,0
0.51589,0.096138,0
0.51591,0.096158,0
0.51593,0.096178,0
0.51594,0.096199,0
0.51596,0.096219,0
0.51598,0.096239,0
0.51599,0.09626,0
0.51601,0.09628,0
0.51435,0.097963,0
0.51603,0.0963,0
0.51444,0.097907,0
0.51604,0.09632,0
0.51454,0.097851,0
0.51606,0.096341,0
0.51463,0.097795,0
0.51608,0.096361,0
0.51472,0.09774,0
0.51609,0.096381,0
0.51482,0.097684,0
0.51611,0.096401,0
0.51491,0.097628,0
0.51613,0.096422,0
0.515,0.097572,0
0.51614,0.096442,0
0.5151,0.097516,0
0.51616,0.096462,0
0.51519,0.09746,0
